step,strategy,forecast_requests,target_instances,incoming_requests,processed_requests,throughput,queue_length,active_instances,total_capacity,estimated_latency_ms,estimated_p95_latency_ms,infrastructure_cost,sla_violations
285,Optimization,,4,339,339,5.65,0,4,400,50.0,75.0,0.06666666666666667,0
286,Optimization,,4,346,346,5.766666666666667,0,4,400,50.0,75.0,0.06666666666666667,0
287,Optimization,,4,344,344,5.733333333333333,0,4,400,50.0,75.0,0.06666666666666667,0
288,Optimization,,4,341,341,5.683333333333334,0,4,400,50.0,75.0,0.06666666666666667,0
289,Optimization,,4,343,343,5.716666666666667,0,4,400,50.0,75.0,0.06666666666666667,0
290,Optimization,,4,342,342,5.7,0,4,400,50.0,75.0,0.06666666666666667,0
291,Optimization,,4,346,346,5.766666666666667,0,4,400,50.0,75.0,0.06666666666666667,0
292,Optimization,,4,359,359,5.983333333333333,0,4,400,50.0,75.0,0.06666666666666667,0
293,Optimization,,2,119,119,1.9833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
294,Optimization,,2,142,142,2.3666666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
295,Optimization,,2,146,146,2.433333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
296,Optimization,,2,147,147,2.45,0,2,200,50.0,75.0,0.03333333333333333,0
297,Optimization,,2,141,141,2.35,0,2,200,50.0,75.0,0.03333333333333333,0
298,Optimization,,2,127,127,2.1166666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
299,Optimization,,2,148,148,2.466666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
300,Optimization,,2,161,161,2.683333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
301,Optimization,,2,129,129,2.15,0,2,200,50.0,75.0,0.03333333333333333,0
302,Optimization,,2,153,153,2.55,0,2,200,50.0,75.0,0.03333333333333333,0
303,Optimization,,2,141,141,2.35,0,2,200,50.0,75.0,0.03333333333333333,0
304,Optimization,,2,143,143,2.3833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
305,Optimization,,2,134,134,2.2333333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
306,Optimization,,2,141,141,2.35,0,2,200,50.0,75.0,0.03333333333333333,0
307,Optimization,,2,157,157,2.6166666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
308,Optimization,,2,150,150,2.5,0,2,200,50.0,75.0,0.03333333333333333,0
309,Optimization,,2,162,162,2.7,0,2,200,50.0,75.0,0.03333333333333333,0
310,Optimization,,2,156,156,2.6,0,2,200,50.0,75.0,0.03333333333333333,0
311,Optimization,,2,149,149,2.4833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
312,Optimization,,2,162,162,2.7,0,2,200,50.0,75.0,0.03333333333333333,0
313,Optimization,,2,149,149,2.4833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
314,Optimization,,2,153,153,2.55,0,2,200,50.0,75.0,0.03333333333333333,0
315,Optimization,,2,141,141,2.35,0,2,200,50.0,75.0,0.03333333333333333,0
316,Optimization,,2,145,145,2.4166666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
317,Optimization,,2,138,138,2.3,0,2,200,50.0,75.0,0.03333333333333333,0
318,Optimization,,2,154,154,2.566666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
319,Optimization,,2,133,133,2.216666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
320,Optimization,,2,152,152,2.533333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
321,Optimization,,2,143,143,2.3833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
322,Optimization,,2,156,156,2.6,0,2,200,50.0,75.0,0.03333333333333333,0
323,Optimization,,2,152,152,2.533333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
324,Optimization,,2,163,163,2.716666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
325,Optimization,,2,152,152,2.533333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
326,Optimization,,2,129,129,2.15,0,2,200,50.0,75.0,0.03333333333333333,0
327,Optimization,,2,144,144,2.4,0,2,200,50.0,75.0,0.03333333333333333,0
328,Optimization,,2,133,133,2.216666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
329,Optimization,,2,140,140,2.3333333333333335,0,2,200,50.0,75.0,0.03333333333333333,0
330,Optimization,,2,160,160,2.6666666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
331,Optimization,,2,151,151,2.5166666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
332,Optimization,,2,138,138,2.3,0,2,200,50.0,75.0,0.03333333333333333,0
333,Optimization,,2,135,135,2.25,0,2,200,50.0,75.0,0.03333333333333333,0
334,Optimization,,2,145,145,2.4166666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
335,Optimization,,2,133,133,2.216666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
336,Optimization,,2,138,138,2.3,0,2,200,50.0,75.0,0.03333333333333333,0
337,Optimization,,2,148,148,2.466666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
338,Optimization,,2,157,157,2.6166666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
339,Optimization,,2,151,151,2.5166666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
340,Optimization,,2,122,122,2.033333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
341,Optimization,,2,148,148,2.466666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
342,Optimization,,2,146,146,2.433333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
343,Optimization,,2,149,149,2.4833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
344,Optimization,,2,161,161,2.683333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
345,Optimization,,2,124,124,2.066666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
346,Optimization,,2,139,139,2.316666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
347,Optimization,,2,151,151,2.5166666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
348,Optimization,,2,129,129,2.15,0,2,200,50.0,75.0,0.03333333333333333,0
349,Optimization,,2,160,160,2.6666666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
350,Optimization,,2,149,149,2.4833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
351,Optimization,,2,154,154,2.566666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
352,Optimization,,2,139,139,2.316666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
353,Optimization,,2,153,153,2.55,0,2,200,50.0,75.0,0.03333333333333333,0
354,Optimization,,2,156,156,2.6,0,2,200,50.0,75.0,0.03333333333333333,0
355,Optimization,,2,147,147,2.45,0,2,200,50.0,75.0,0.03333333333333333,0
356,Optimization,,3,270,270,4.5,0,3,300,50.0,75.0,0.05,0
357,Optimization,,2,148,148,2.466666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
358,Optimization,,2,137,137,2.283333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
359,Optimization,,2,144,144,2.4,0,2,200,50.0,75.0,0.03333333333333333,0
360,Optimization,,2,143,143,2.3833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
361,Optimization,,2,148,148,2.466666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
362,Optimization,,2,154,154,2.566666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
363,Optimization,,2,134,134,2.2333333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
364,Optimization,,2,143,143,2.3833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
365,Optimization,,2,159,159,2.65,0,2,200,50.0,75.0,0.03333333333333333,0
366,Optimization,,2,137,137,2.283333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
367,Optimization,,2,136,136,2.2666666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
368,Optimization,,2,146,146,2.433333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
369,Optimization,,2,153,153,2.55,0,2,200,50.0,75.0,0.03333333333333333,0
370,Optimization,,2,145,145,2.4166666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
371,Optimization,,2,158,158,2.6333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
372,Optimization,,2,153,153,2.55,0,2,200,50.0,75.0,0.03333333333333333,0
373,Optimization,,2,153,153,2.55,0,2,200,50.0,75.0,0.03333333333333333,0
374,Optimization,,2,150,150,2.5,0,2,200,50.0,75.0,0.03333333333333333,0
375,Optimization,,2,168,168,2.8,0,2,200,50.0,75.0,0.03333333333333333,0
376,Optimization,,2,142,142,2.3666666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
377,Optimization,,2,124,124,2.066666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
378,Optimization,,2,160,160,2.6666666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
379,Optimization,,2,140,140,2.3333333333333335,0,2,200,50.0,75.0,0.03333333333333333,0
380,Optimization,,2,145,145,2.4166666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
381,Optimization,,2,157,157,2.6166666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
382,Optimization,,2,128,128,2.1333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
383,Optimization,,2,132,132,2.2,0,2,200,50.0,75.0,0.03333333333333333,0
384,Optimization,,2,128,128,2.1333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
385,Optimization,,2,136,136,2.2666666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
386,Optimization,,2,149,149,2.4833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
387,Optimization,,2,149,149,2.4833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
388,Optimization,,2,147,147,2.45,0,2,200,50.0,75.0,0.03333333333333333,0
389,Optimization,,2,130,130,2.1666666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
390,Optimization,,2,121,121,2.0166666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
391,Optimization,,2,145,145,2.4166666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
392,Optimization,,2,139,139,2.316666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
393,Optimization,,2,149,149,2.4833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
394,Optimization,,2,151,151,2.5166666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
395,Optimization,,2,145,145,2.4166666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
396,Optimization,,2,152,152,2.533333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
397,Optimization,,2,146,146,2.433333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
398,Optimization,,2,149,149,2.4833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
399,Optimization,,2,137,137,2.283333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
400,Optimization,,2,142,142,2.3666666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
401,Optimization,,2,146,146,2.433333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
402,Optimization,,2,152,152,2.533333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
403,Optimization,,2,140,140,2.3333333333333335,0,2,200,50.0,75.0,0.03333333333333333,0
404,Optimization,,2,149,149,2.4833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
405,Optimization,,2,141,141,2.35,0,2,200,50.0,75.0,0.03333333333333333,0
406,Optimization,,2,142,142,2.3666666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
407,Optimization,,2,152,152,2.533333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
408,Optimization,,2,124,124,2.066666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
409,Optimization,,2,131,131,2.183333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
410,Optimization,,2,129,129,2.15,0,2,200,50.0,75.0,0.03333333333333333,0
411,Optimization,,2,120,120,2.0,0,2,200,50.0,75.0,0.03333333333333333,0
412,Optimization,,2,137,137,2.283333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
413,Optimization,,2,151,151,2.5166666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
414,Optimization,,2,140,140,2.3333333333333335,0,2,200,50.0,75.0,0.03333333333333333,0
415,Optimization,,2,145,145,2.4166666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
416,Optimization,,2,154,154,2.566666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
417,Optimization,,2,156,156,2.6,0,2,200,50.0,75.0,0.03333333333333333,0
418,Optimization,,2,142,142,2.3666666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
419,Optimization,,2,157,157,2.6166666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
420,Optimization,,2,143,143,2.3833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
421,Optimization,,2,134,134,2.2333333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
422,Optimization,,2,136,136,2.2666666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
423,Optimization,,2,127,127,2.1166666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
424,Optimization,,2,133,133,2.216666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
425,Optimization,,2,139,139,2.316666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
426,Optimization,,2,150,150,2.5,0,2,200,50.0,75.0,0.03333333333333333,0
427,Optimization,,2,159,159,2.65,0,2,200,50.0,75.0,0.03333333333333333,0
428,Optimization,,2,128,128,2.1333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
429,Optimization,,2,146,146,2.433333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
430,Optimization,,2,131,131,2.183333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
431,Optimization,,2,147,147,2.45,0,2,200,50.0,75.0,0.03333333333333333,0
432,Optimization,,2,140,140,2.3333333333333335,0,2,200,50.0,75.0,0.03333333333333333,0
433,Optimization,,2,123,123,2.05,0,2,200,50.0,75.0,0.03333333333333333,0
434,Optimization,,2,151,151,2.5166666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
435,Optimization,,2,136,136,2.2666666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
436,Optimization,,2,136,136,2.2666666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
437,Optimization,,2,131,131,2.183333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
438,Optimization,,2,135,135,2.25,0,2,200,50.0,75.0,0.03333333333333333,0
439,Optimization,,2,146,146,2.433333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
440,Optimization,,2,139,139,2.316666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
441,Optimization,,2,145,145,2.4166666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
442,Optimization,,2,145,145,2.4166666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
443,Optimization,,2,154,154,2.566666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
444,Optimization,,2,138,138,2.3,0,2,200,50.0,75.0,0.03333333333333333,0
445,Optimization,,2,126,126,2.1,0,2,200,50.0,75.0,0.03333333333333333,0
446,Optimization,,2,152,152,2.533333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
447,Optimization,,2,138,138,2.3,0,2,200,50.0,75.0,0.03333333333333333,0
448,Optimization,,2,152,152,2.533333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
449,Optimization,,2,145,145,2.4166666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
450,Optimization,,2,139,139,2.316666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
451,Optimization,,2,144,144,2.4,0,2,200,50.0,75.0,0.03333333333333333,0
452,Optimization,,2,160,160,2.6666666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
453,Optimization,,2,161,161,2.683333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
454,Optimization,,2,141,141,2.35,0,2,200,50.0,75.0,0.03333333333333333,0
455,Optimization,,2,142,142,2.3666666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
456,Optimization,,2,151,151,2.5166666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
457,Optimization,,2,132,132,2.2,0,2,200,50.0,75.0,0.03333333333333333,0
458,Optimization,,2,143,143,2.3833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
459,Optimization,,2,140,140,2.3333333333333335,0,2,200,50.0,75.0,0.03333333333333333,0
460,Optimization,,2,143,143,2.3833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
461,Optimization,,2,132,132,2.2,0,2,200,50.0,75.0,0.03333333333333333,0
462,Optimization,,2,124,124,2.066666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
463,Optimization,,2,119,119,1.9833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
464,Optimization,,2,128,128,2.1333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
465,Optimization,,2,135,135,2.25,0,2,200,50.0,75.0,0.03333333333333333,0
466,Optimization,,2,137,137,2.283333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
467,Optimization,,2,159,159,2.65,0,2,200,50.0,75.0,0.03333333333333333,0
468,Optimization,,2,150,150,2.5,0,2,200,50.0,75.0,0.03333333333333333,0
469,Optimization,,2,130,130,2.1666666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
470,Optimization,,2,143,143,2.3833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
471,Optimization,,2,135,135,2.25,0,2,200,50.0,75.0,0.03333333333333333,0
472,Optimization,,2,136,136,2.2666666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
473,Optimization,,2,141,141,2.35,0,2,200,50.0,75.0,0.03333333333333333,0
474,Optimization,,2,145,145,2.4166666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
475,Optimization,,2,135,135,2.25,0,2,200,50.0,75.0,0.03333333333333333,0
476,Optimization,,2,149,149,2.4833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
477,Optimization,,2,127,127,2.1166666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
478,Optimization,,2,139,139,2.316666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
479,Optimization,,2,164,164,2.7333333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
480,Optimization,,2,140,140,2.3333333333333335,0,2,200,50.0,75.0,0.03333333333333333,0
481,Optimization,,2,152,152,2.533333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
482,Optimization,,2,138,138,2.3,0,2,200,50.0,75.0,0.03333333333333333,0
483,Optimization,,2,143,143,2.3833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
484,Optimization,,2,137,137,2.283333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
485,Optimization,,2,135,135,2.25,0,2,200,50.0,75.0,0.03333333333333333,0
486,Optimization,,2,129,129,2.15,0,2,200,50.0,75.0,0.03333333333333333,0
487,Optimization,,2,141,141,2.35,0,2,200,50.0,75.0,0.03333333333333333,0
488,Optimization,,2,128,128,2.1333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
489,Optimization,,2,143,143,2.3833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
490,Optimization,,2,148,148,2.466666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
491,Optimization,,2,140,140,2.3333333333333335,0,2,200,50.0,75.0,0.03333333333333333,0
492,Optimization,,2,134,134,2.2333333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
493,Optimization,,2,141,141,2.35,0,2,200,50.0,75.0,0.03333333333333333,0
494,Optimization,,2,133,133,2.216666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
495,Optimization,,2,146,146,2.433333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
496,Optimization,,2,118,118,1.9666666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
497,Optimization,,2,133,133,2.216666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
498,Optimization,,2,116,116,1.9333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
499,Optimization,,2,121,121,2.0166666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
500,Optimization,,2,149,149,2.4833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
501,Optimization,,2,145,145,2.4166666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
502,Optimization,,2,128,128,2.1333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
503,Optimization,,2,120,120,2.0,0,2,200,50.0,75.0,0.03333333333333333,0
504,Optimization,,2,106,106,1.7666666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
505,Optimization,,2,130,130,2.1666666666666665,0,2,200,50.0,75.0,0.03333333333333333,0
506,Optimization,,2,159,159,2.65,0,2,200,50.0,75.0,0.03333333333333333,0
507,Optimization,,2,139,139,2.316666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
508,Optimization,,2,129,129,2.15,0,2,200,50.0,75.0,0.03333333333333333,0
509,Optimization,,2,139,139,2.316666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
510,Optimization,,2,119,119,1.9833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
511,Optimization,,2,132,132,2.2,0,2,200,50.0,75.0,0.03333333333333333,0
512,Optimization,,2,135,135,2.25,0,2,200,50.0,75.0,0.03333333333333333,0
513,Optimization,,2,134,134,2.2333333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
514,Optimization,,2,142,142,2.3666666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
515,Optimization,,2,138,138,2.3,0,2,200,50.0,75.0,0.03333333333333333,0
516,Optimization,,2,141,141,2.35,0,2,200,50.0,75.0,0.03333333333333333,0
517,Optimization,,2,127,127,2.1166666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
518,Optimization,,2,143,143,2.3833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
519,Optimization,,2,150,150,2.5,0,2,200,50.0,75.0,0.03333333333333333,0
520,Optimization,,2,124,124,2.066666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
521,Optimization,,2,125,125,2.0833333333333335,0,2,200,50.0,75.0,0.03333333333333333,0
522,Optimization,,2,147,147,2.45,0,2,200,50.0,75.0,0.03333333333333333,0
523,Optimization,,2,131,131,2.183333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
524,Optimization,,2,147,147,2.45,0,2,200,50.0,75.0,0.03333333333333333,0
525,Optimization,,2,129,129,2.15,0,2,200,50.0,75.0,0.03333333333333333,0
526,Optimization,,2,147,147,2.45,0,2,200,50.0,75.0,0.03333333333333333,0
527,Optimization,,2,134,134,2.2333333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
528,Optimization,,2,135,135,2.25,0,2,200,50.0,75.0,0.03333333333333333,0
529,Optimization,,2,148,148,2.466666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
530,Optimization,,2,129,129,2.15,0,2,200,50.0,75.0,0.03333333333333333,0
531,Optimization,,2,123,123,2.05,0,2,200,50.0,75.0,0.03333333333333333,0
532,Optimization,,2,128,128,2.1333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
533,Optimization,,2,137,137,2.283333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
534,Optimization,,2,116,116,1.9333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
535,Optimization,,2,138,138,2.3,0,2,200,50.0,75.0,0.03333333333333333,0
536,Optimization,,2,126,126,2.1,0,2,200,50.0,75.0,0.03333333333333333,0
537,Optimization,,2,143,143,2.3833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
538,Optimization,,2,108,108,1.8,0,2,200,50.0,75.0,0.03333333333333333,0
539,Optimization,,2,124,124,2.066666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
540,Optimization,,2,114,114,1.9,0,2,200,50.0,75.0,0.03333333333333333,0
541,Optimization,,2,122,122,2.033333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
542,Optimization,,2,133,133,2.216666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
543,Optimization,,2,128,128,2.1333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
544,Optimization,,2,127,127,2.1166666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
545,Optimization,,2,128,128,2.1333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
546,Optimization,,2,132,132,2.2,0,2,200,50.0,75.0,0.03333333333333333,0
547,Optimization,,2,120,120,2.0,0,2,200,50.0,75.0,0.03333333333333333,0
548,Optimization,,2,137,137,2.283333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
549,Optimization,,2,136,136,2.2666666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
550,Optimization,,2,133,133,2.216666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
551,Optimization,,2,135,135,2.25,0,2,200,50.0,75.0,0.03333333333333333,0
552,Optimization,,2,132,132,2.2,0,2,200,50.0,75.0,0.03333333333333333,0
553,Optimization,,2,149,149,2.4833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
554,Optimization,,2,128,128,2.1333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
555,Optimization,,2,126,126,2.1,0,2,200,50.0,75.0,0.03333333333333333,0
556,Optimization,,2,121,121,2.0166666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
557,Optimization,,2,118,118,1.9666666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
558,Optimization,,2,116,116,1.9333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
559,Optimization,,2,119,119,1.9833333333333334,0,2,200,50.0,75.0,0.03333333333333333,0
560,Optimization,,2,127,127,2.1166666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
561,Optimization,,2,131,131,2.183333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
562,Optimization,,2,128,128,2.1333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
563,Optimization,,2,120,120,2.0,0,2,200,50.0,75.0,0.03333333333333333,0
564,Optimization,,2,136,136,2.2666666666666666,0,2,200,50.0,75.0,0.03333333333333333,0
565,Optimization,,2,135,135,2.25,0,2,200,50.0,75.0,0.03333333333333333,0
566,Optimization,,2,126,126,2.1,0,2,200,50.0,75.0,0.03333333333333333,0
567,Optimization,,2,120,120,2.0,0,2,200,50.0,75.0,0.03333333333333333,0
568,Optimization,,2,132,132,2.2,0,2,200,50.0,75.0,0.03333333333333333,0
569,Optimization,,2,129,129,2.15,0,2,200,50.0,75.0,0.03333333333333333,0
570,Optimization,,2,112,112,1.8666666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
571,Optimization,,2,126,126,2.1,0,2,200,50.0,75.0,0.03333333333333333,0
572,Optimization,,2,129,129,2.15,0,2,200,50.0,75.0,0.03333333333333333,0
573,Optimization,,2,117,117,1.95,0,2,200,50.0,75.0,0.03333333333333333,0
574,Optimization,,2,128,128,2.1333333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
575,Optimization,,2,111,111,1.85,0,2,200,50.0,75.0,0.03333333333333333,0
576,Optimization,,2,139,139,2.316666666666667,0,2,200,50.0,75.0,0.03333333333333333,0
577,Optimization,,2,138,138,2.3,0,2,200,50.0,75.0,0.03333333333333333,0
578,Optimization,,2,123,123,2.05,0,2,200,50.0,75.0,0.03333333333333333,0
579,Optimization,,2,129,129,2.15,0,2,200,50.0,75.0,0.03333333333333333,0
580,Optimization,,2,101,101,1.6833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
581,Optimization,,2,113,113,1.8833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
582,Optimization,,2,122,122,2.033333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
583,Optimization,,2,114,114,1.9,0,2,200,50.0,75.0,0.03333333333333333,0
584,Optimization,,2,132,132,2.2,0,2,200,50.0,75.0,0.03333333333333333,0
585,Optimization,,2,144,144,2.4,0,2,200,50.0,75.0,0.03333333333333333,0
586,Optimization,,2,113,113,1.8833333333333333,0,2,200,50.0,75.0,0.03333333333333333,0
