step,strategy,forecast_requests,target_instances,incoming_requests,processed_requests,throughput,queue_length,active_instances,total_capacity,estimated_latency_ms,estimated_p95_latency_ms,infrastructure_cost,sla_violations
148,Reactive,,3,142,142,2.3666666666666667,0,3,300,50.0,75.0,0.05,0
149,Reactive,,3,133,133,2.216666666666667,0,3,300,50.0,75.0,0.05,0
150,Reactive,,3,130,130,2.1666666666666665,0,3,300,50.0,75.0,0.05,0
151,Reactive,,3,121,121,2.0166666666666666,0,3,300,50.0,75.0,0.05,0
152,Reactive,,3,115,115,1.9166666666666667,0,3,300,50.0,75.0,0.05,0
153,Reactive,,3,127,127,2.1166666666666667,0,3,300,50.0,75.0,0.05,0
154,Reactive,,3,132,132,2.2,0,3,300,50.0,75.0,0.05,0
155,Reactive,,3,150,150,2.5,0,3,300,50.0,75.0,0.05,0
156,Reactive,,3,134,134,2.2333333333333334,0,3,300,50.0,75.0,0.05,0
157,Reactive,,3,142,142,2.3666666666666667,0,3,300,50.0,75.0,0.05,0
158,Reactive,,3,128,128,2.1333333333333333,0,3,300,50.0,75.0,0.05,0
159,Reactive,,3,121,121,2.0166666666666666,0,3,300,50.0,75.0,0.05,0
160,Reactive,,3,123,123,2.05,0,3,300,50.0,75.0,0.05,0
161,Reactive,,3,126,126,2.1,0,3,300,50.0,75.0,0.05,0
162,Reactive,,3,155,155,2.5833333333333335,0,3,300,50.0,75.0,0.05,0
163,Reactive,,3,125,125,2.0833333333333335,0,3,300,50.0,75.0,0.05,0
164,Reactive,,3,142,142,2.3666666666666667,0,3,300,50.0,75.0,0.05,0
165,Reactive,,3,125,125,2.0833333333333335,0,3,300,50.0,75.0,0.05,0
166,Reactive,,3,143,143,2.3833333333333333,0,3,300,50.0,75.0,0.05,0
167,Reactive,,3,138,138,2.3,0,3,300,50.0,75.0,0.05,0
168,Reactive,,3,133,133,2.216666666666667,0,3,300,50.0,75.0,0.05,0
169,Reactive,,3,134,134,2.2333333333333334,0,3,300,50.0,75.0,0.05,0
170,Reactive,,3,128,128,2.1333333333333333,0,3,300,50.0,75.0,0.05,0
171,Reactive,,3,139,139,2.316666666666667,0,3,300,50.0,75.0,0.05,0
172,Reactive,,3,130,130,2.1666666666666665,0,3,300,50.0,75.0,0.05,0
173,Reactive,,3,122,122,2.033333333333333,0,3,300,50.0,75.0,0.05,0
174,Reactive,,3,122,122,2.033333333333333,0,3,300,50.0,75.0,0.05,0
175,Reactive,,3,137,137,2.283333333333333,0,3,300,50.0,75.0,0.05,0
176,Reactive,,3,151,151,2.5166666666666666,0,3,300,50.0,75.0,0.05,0
177,Reactive,,3,137,137,2.283333333333333,0,3,300,50.0,75.0,0.05,0
178,Reactive,,3,134,134,2.2333333333333334,0,3,300,50.0,75.0,0.05,0
179,Reactive,,3,138,138,2.3,0,3,300,50.0,75.0,0.05,0
180,Reactive,,3,148,148,2.466666666666667,0,3,300,50.0,75.0,0.05,0
